product_id,Brand_name,category,initial_price,final_price,discount,sizes,best_offer,rating,rating_count
21242962,Tommy Hilfiger,dresses,5999,5699.0,40.0,"XXS, XS, S, M, L, XL","Purchase of 3 or more items, 4844, NEWSAVINGS, 15.0%  off (check cart for final savings)",4.4,9
21653646,ONLY,dresses,3299,1319.0,60.0,"XS, S, M, L, XL","Orders above Rs. 1499 (only on first purchase), 967, MYNTRA400, Rs. 352.0 off (check cart for final savings)",4.6,5
21661136,Kannan,dresses,2299,689.0,70.0,"XS, S, M, L","Orders above Rs. 999 (only on first purchase), 482, MYNTRA300, Rs. 207.0 off (check cart for final savings)",0.0,0
20022902,Slenor,dresses,3599,1475.0,59.0,"XS, S, M, L, XL","Orders above Rs. 1499 (only on first purchase), 1081, MYNTRA400, Rs. 394.0 off (check cart for final savings)",4.4,10
20052002,StyleStone,dresses,1599,703.0,56.0,"S, M, L, XL, XXL","Orders above Rs. 999 (only on first purchase), 492, MYNTRA300, Rs. 211.0 off (check cart for final savings)",0.0,0
20046216,YK Disney,dresses,999,329.0,67.0,"2-3Y, 3-4Y, 4-5Y, 5-6Y, 6-7Y, 7-8Y","Orders above Rs. 649 (only on first purchase), 228, MYNTRA200, Rs. 101.0 off (check cart for final savings)",5.0,7
22616192,Oomph!,dresses,1340,495.0,63.0,"XS, S, M, L, XL, XXL","Orders above Rs. 649 (only on first purchase), 342, MYNTRA200, Rs. 153.0 off (check cart for final savings)",3.9,7
13391600,Mast & Harbour,dresses,1499,524.0,65.0,"XS, S, M, L, XL","Orders above Rs. 749 (only on first purchase), 349, TOPBRANDOFFER, Rs. 175.0 off (check cart for final savings)",3.7,200
22590642,YU by Pantaloons,dresses,1499,719.0,52.0,"XS, S, M, L, XL","Orders above Rs. 999 (only on first purchase), 503, MYNTRA300, Rs. 216.0 off (check cart for final savings)",4.8,12
13572604,Tokyo Talkies,dresses,1799,1799.0,63.0,"S, M, L, XL",No best offer available,4.2,58
13649832,all about you,dresses,1999,1999.0,56.0,"XS, S, M, L, XL",No best offer available,4.3,56
13487998,THREAD MUSTER,dresses,2499,2499.0,74.0,"S, M, L, XL, XXL",No best offer available,2.7,10
13467444,Sugr,dresses,899,899.0,30.0,"XS, S, M, L, XL, XXL",No best offer available,3.8,14
13387584,Wish Karo,dresses,1999,699.0,65.0,"0-3M, 3-6M, 6-9M, 9-12M, 1-2Y, 2-3Y, 3-4Y, 4-5Y, 5-6Y","Orders above Rs. 999 (only on first purchase), 489, MYNTRA300, Rs. 210.0 off (check cart for final savings)",4.1,11
22634940,Rustorange,dresses,3399,1495.0,56.0,"S, M, L, XL","Orders above Rs. 1499 (only on first purchase), 1096, MYNTRA400, Rs. 399.0 off (check cart for final savings)",3.8,5
22622806,HERE&NOW,dresses,2999,989.0,67.0,"XS, S, M, L, XL","Orders above Rs. 1099 (only on first purchase), 674, TOPBRANDOFFER, Rs. 315.0 off (check cart for final savings)",4.0,22
13558254,Tokyo Talkies,dresses,1349,1349.0,59.0,"S, M, L, XL",No best offer available,4.1,934
13586840,all about you,dresses,1899,1899.0,55.0,"XS, S, M, L, XL",No best offer available,4.0,29
13586818,all about you,dresses,1899,1899.0,54.0,"XS, S, M, L, XL, XXL",No best offer available,4.0,208
13406942,Global Desi,dresses,1799,449.0,75.0,"3-4Y, 5-6Y, 7-8Y, 9-10Y, 11-12Y, 13-14Y","Orders above Rs. 649 (only on first purchase), 311, MYNTRA200, Rs. 138.0 off (check cart for final savings)",4.8,8
1341220,Miss Chase,dresses,1149,689.0,10.0,"XS, S, M, L, XL","Orders above Rs. 999 (only on first purchase), 482, MYNTRA300, Rs. 207.0 off (check cart for final savings)",4.4,22
13387582,Wish Karo,dresses,2123,743.0,65.0,"0-3M, 3-6M, 6-9M, 9-12M, 1-2Y, 2-3Y, 3-4Y, 4-5Y, 5-6Y","Orders above Rs. 999 (only on first purchase), 520, MYNTRA300, Rs. 223.0 off (check cart for final savings)",4.7,18
22638540,Oomph!,dresses,1340,495.0,63.0,"XS, S, M, L, XL, XXL","Orders above Rs. 649 (only on first purchase), 342, MYNTRA200, Rs. 153.0 off (check cart for final savings)",2.3,4
13391540,Mast & Harbour,dresses,1999,679.0,66.0,"XS, S, M, L, XL","Orders above Rs. 749 (only on first purchase), 452, TOPBRANDOFFER, Rs. 227.0 off (check cart for final savings)",4.1,576
13447736,DODO & MOA,dresses,2799,1119.0,60.0,"S, M, L, XL","Orders above Rs. 999 (only on first purchase), 819, MYNTRA300, Rs. 300.0 off (check cart for final savings)",2.1,8
13435624,Deewa,dresses,2199,681.0,69.0,"XS, S, M, L, XL, XXL, 3XL","Orders above Rs. 999 (only on first purchase), 476, MYNTRA300, Rs. 205.0 off (check cart for final savings)",4.1,28
13382036,plusS,dresses,1899,322.0,83.0,"S, M, L, XL, XXL, 3XL, 4XL","Orders above Rs. 649 (only on first purchase), 223, MYNTRA200, Rs. 99.0 off (check cart for final savings)",4.2,623
22610596,NIGHTSPREE,dresses,2799,1399.0,50.0,"M, L, XL, XXL, 3XL","Orders above Rs. 1499 (only on first purchase), 1026, MYNTRA400, Rs. 373.0 off (check cart for final savings)",0.0,0
13449506,DOOR74,dresses,2399,719.0,70.0,"S, M, L, XL","Orders above Rs. 999 (only on first purchase), 503, MYNTRA300, Rs. 216.0 off (check cart for final savings)",5.0,7
13411990,DODO & MOA,dresses,2990,1046.0,65.0,"S, M, L, XL","Orders above Rs. 999 (only on first purchase), 746, MYNTRA300, Rs. 300.0 off (check cart for final savings)",2.8,6
22590644,YU by Pantaloons,dresses,1399,643.0,54.0,"XS, S, M, L, XL","Orders above Rs. 649 (only on first purchase), 445, MYNTRA200, Rs. 198.0 off (check cart for final savings)",4.7,17
13375140,HOUSE OF KKARMA,dresses,3499,1224.0,65.0,"S, M, L, XL","Orders above Rs. 1499 (only on first purchase), 897, MYNTRA400, Rs. 327.0 off (check cart for final savings)",3.9,17
13398280,Zastraa,dresses,3299,989.0,70.0,"XS, S, M, L, XL","Orders above Rs. 999 (only on first purchase), 692, MYNTRA300, Rs. 297.0 off (check cart for final savings)",4.3,45
12933978,Oxolloxo,dresses,1899,669.0,64.0,"S, M, L, XL","Orders above Rs. 999 (only on first purchase), 468, MYNTRA300, Rs. 201.0 off (check cart for final savings)",0.0,0
13379612,THE SILHOUETTE STORE,dresses,1399,1399.0,56.0,"S, M, L, XL","Orders above Rs. 1499 (only on first purchase), 1026, MYNTRA400, Rs. 373.0 off (check cart for final savings)",2.0,3
22630128,NUEVOSDAMAS,dresses,1999,599.0,70.0,"2-3Y, 3-4Y, 4-5Y, 5-6Y, 6-7Y, 7-8Y","Orders above Rs. 649 (only on first purchase), 414, MYNTRA200, Rs. 185.0 off (check cart for final savings)",2.8,5
22610562,NIGHTSPREE,dresses,2299,1149.0,50.0,"M, L, XL","Orders above Rs. 1499 (only on first purchase), 842, MYNTRA400, Rs. 307.0 off (check cart for final savings)",0.0,0
22596522,Vero Moda,dresses,3799,1329.0,65.0,"XS, S, M, L, XL","Orders above Rs. 1499 (only on first purchase), 974, MYNTRA400, Rs. 355.0 off (check cart for final savings)",4.3,12
22619942,Styli,dresses,2799,1371.0,51.0,"S, M, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 1005, MYNTRA400, Rs. 366.0 off (check cart for final savings)",3.7,11
13400194,Style Quotient,dresses,1299,350.0,73.0,"2-3Y, 3-4Y, 4-5Y, 5-6Y, 6-7Y, 7-8Y","Orders above Rs. 649 (only on first purchase), 242, MYNTRA200, Rs. 108.0 off (check cart for final savings)",0.0,0
21683822,ASTRID,duffel-bag,2099,755.0,64.0,Onesize,"Orders above Rs. 999 (only on first purchase), 528, MYNTRA300, Rs. 227.0 off (check cart for final savings)",0.0,0
12356000,KLEIO,duffel-bag,3499,3499.0,55.0,Onesize,No best offer available,4.6,8
12944214,Cherry Crumble,dungarees,2599,1429.0,45.0,"9-12M, 18M, 18-24M, 3Y, 4Y, 5Y, 6Y, 7Y, 8Y, 9-10Y, 11-12Y","Orders above Rs. 1499 (only on first purchase), 1048, MYNTRA400, Rs. 381.0 off (check cart for final savings)",3.8,11
20065316,Clora Creation,dupatta,2199,1363.0,38.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 999, MYNTRA400, Rs. 364.0 off (check cart for final savings)",0.0,0
19761848,Clora Creation,dupatta,1299,818.0,37.0,Onesize,"Orders above Rs. 999 (only on first purchase), 572, MYNTRA300, Rs. 246.0 off (check cart for final savings)",0.0,0
17739270,Clora Creation,dupatta,999,499.0,50.0,Onesize,"Orders above Rs. 649 (only on first purchase), 345, MYNTRA200, Rs. 154.0 off (check cart for final savings)",0.0,0
21656682,Dupatta Bazaar,dupatta,999,499.0,51.0,Onesize,"Orders above Rs. 649 (only on first purchase), 345, MYNTRA200, Rs. 154.0 off (check cart for final savings)",4.3,33
22601102,Nimidiya,dupatta,999,399.0,60.0,Onesize,"Orders above Rs. 649 (only on first purchase), 276, MYNTRA200, Rs. 123.0 off (check cart for final savings)",0.0,0
22601210,Nimidiya,dupatta,999,399.0,60.0,Onesize,"Orders above Rs. 649 (only on first purchase), 276, MYNTRA200, Rs. 123.0 off (check cart for final savings)",4.5,13
22601148,Nimidiya,dupatta,999,399.0,60.0,Onesize,"Orders above Rs. 649 (only on first purchase), 276, MYNTRA200, Rs. 123.0 off (check cart for final savings)",3.3,3
22601132,Nimidiya,dupatta,999,399.0,60.0,Onesize,"Orders above Rs. 649 (only on first purchase), 276, MYNTRA200, Rs. 123.0 off (check cart for final savings)",3.2,9
20195790,Dupatta Bazaar,dupatta,999,999.0,48.0,Onesize,No best offer available,4.7,10
12999996,Vishudh,dupatta,599,227.0,62.0,Onesize,"Orders above Rs. 649 (only on first purchase), 157, MYNTRA200, Rs. 70.0 off (check cart for final savings)",4.6,17
22585502,Nimidiya,dupatta,999,399.0,60.0,Onesize,"Orders above Rs. 649 (only on first purchase), 276, MYNTRA200, Rs. 123.0 off (check cart for final savings)",0.0,0
15720652,Rubans,earrings,1480,355.0,76.0,Onesize,"Orders above Rs. 649 (only on first purchase), 246, MYNTRA200, Rs. 109.0 off (check cart for final savings)",3.8,21
15713414,Crunchy Fashion,earrings,1998,639.0,68.0,Onesize,"Orders above Rs. 649 (only on first purchase), 442, MYNTRA200, Rs. 197.0 off (check cart for final savings)",4.2,22
15750524,Priyaasi,earrings,7999,2079.0,74.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 1679, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.4,97
15014966,Priyaasi,earrings,3949,947.0,76.0,Onesize,"Orders above Rs. 999 (only on first purchase), 663, MYNTRA300, Rs. 284.0 off (check cart for final savings)",4.9,13
10125243,KARATCART,earrings,1282,487.0,62.0,Onesize,"Orders above Rs. 649 (only on first purchase), 337, MYNTRA200, Rs. 150.0 off (check cart for final savings)",4.0,213
10564232,PRITA BY PRIYAASI,earrings,1130,350.0,69.0,Onesize,"Orders above Rs. 649 (only on first purchase), 242, MYNTRA200, Rs. 108.0 off (check cart for final savings)",4.3,727
10145409,Jewels Galaxy,earrings,1199,419.0,65.0,Onesize,"Orders above Rs. 649 (only on first purchase), 290, MYNTRA200, Rs. 129.0 off (check cart for final savings)",0.0,0
10135431,Priyaasi,earrings,1000,500.0,50.0,Onesize,"Orders above Rs. 649 (only on first purchase), 346, MYNTRA200, Rs. 154.0 off (check cart for final savings)",4.5,347
10125225,KARATCART,earrings,1568,423.0,73.0,Onesize,"Orders above Rs. 649 (only on first purchase), 293, MYNTRA200, Rs. 130.0 off (check cart for final savings)",4.1,872
10125241,KARATCART,earrings,1711,307.0,82.0,Onesize,"Orders above Rs. 649 (only on first purchase), 212, MYNTRA200, Rs. 95.0 off (check cart for final savings)",4.2,22
19925208,Yellow Chimes,earrings,774,433.0,44.0,Onesize,"Orders above Rs. 649 (only on first purchase), 300, MYNTRA200, Rs. 133.0 off (check cart for final savings)",4.1,14
20064092,AMI,earrings,1995,399.0,80.0,Onesize,"Orders above Rs. 649 (only on first purchase), 276, MYNTRA200, Rs. 123.0 off (check cart for final savings)",3.8,6
17354670,ANIKAS CREATION,earrings,1995,1995.0,69.0,Onesize,No best offer available,4.0,5
20041906,KARATCART,earrings,1730,605.0,65.0,Onesize,"Orders above Rs. 649 (only on first purchase), 419, MYNTRA200, Rs. 186.0 off (check cart for final savings)",4.3,9
19821318,Golden Peacock,earrings,1149,425.0,63.0,Onesize,"Orders above Rs. 649 (only on first purchase), 294, MYNTRA200, Rs. 131.0 off (check cart for final savings)",0.0,0
22600236,Inddus Jewels,earrings,5099,2039.0,60.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 1639, MYNTRA400, Rs. 400.0 off (check cart for final savings)",0.0,0
22601952,SOHI,earrings,1455,349.0,76.0,Onesize,"Orders above Rs. 649 (only on first purchase), 241, MYNTRA200, Rs. 108.0 off (check cart for final savings)",4.5,15
22618882,Saraf RS Jewellery,earrings,3795,872.0,77.0,Onesize,"Orders above Rs. 999 (only on first purchase), 610, MYNTRA300, Rs. 262.0 off (check cart for final savings)",4.2,99
22593810,ZENEME,earrings,2999,659.0,78.0,Onesize,"Orders above Rs. 649 (only on first purchase), 459, MYNTRA200, Rs. 200.0 off (check cart for final savings)",0.0,0
14467848,GIVA,earrings,2799,1399.0,50.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 1026, MYNTRA400, Rs. 373.0 off (check cart for final savings)",4.4,17
14399558,Shoshaa,earrings,2488,696.0,72.0,Onesize,"Orders above Rs. 999 (only on first purchase), 487, MYNTRA300, Rs. 209.0 off (check cart for final savings)",4.6,21
19072820,FemNmas,earrings,249,249.0,56.0,Onesize,"Orders above Rs. 649 (only on first purchase), 172, MYNTRA200, Rs. 77.0 off (check cart for final savings)",4.4,5
13402874,Crunchy Fashion,earrings,1575,346.0,78.0,Onesize,"Orders above Rs. 649 (only on first purchase), 239, MYNTRA200, Rs. 107.0 off (check cart for final savings)",4.2,6
13401002,Adwitiya Collection,earrings,3189,599.0,81.0,Onesize,"Orders above Rs. 649 (only on first purchase), 414, MYNTRA200, Rs. 185.0 off (check cart for final savings)",0.0,0
13340876,Kord Store,earrings,4524,542.0,88.0,Onesize,"Orders above Rs. 649 (only on first purchase), 375, MYNTRA200, Rs. 167.0 off (check cart for final savings)",4.4,7
12930940,TOKYO TALKIES X rubans FASHION ACCESSORIES,earrings,1650,313.0,81.0,Onesize,"Orders above Rs. 649 (only on first purchase), 217, MYNTRA200, Rs. 96.0 off (check cart for final savings)",3.9,14
12930744,ANIKAS CREATION,earrings,1075,483.0,55.0,Onesize,"Orders above Rs. 649 (only on first purchase), 334, MYNTRA200, Rs. 149.0 off (check cart for final savings)",4.4,16
12928940,ANIKAS CREATION,earrings,1600,480.0,70.0,Onesize,"Orders above Rs. 649 (only on first purchase), 332, MYNTRA200, Rs. 148.0 off (check cart for final savings)",0.0,0
12928904,ANIKAS CREATION,earrings,1600,480.0,70.0,Onesize,"Orders above Rs. 649 (only on first purchase), 332, MYNTRA200, Rs. 148.0 off (check cart for final savings)",3.8,6
22600220,Inddus Jewels,earrings,6599,2837.0,57.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 2437, MYNTRA400, Rs. 400.0 off (check cart for final savings)",0.0,0
22593700,ZENEME,earrings,3999,999.0,75.0,Onesize,"Orders above Rs. 999 (only on first purchase), 699, MYNTRA300, Rs. 300.0 off (check cart for final savings)",0.0,0
13445210,ANIKAS CREATION,earrings,580,446.0,23.0,Onesize,"Orders above Rs. 649 (only on first purchase), 309, MYNTRA200, Rs. 137.0 off (check cart for final savings)",0.0,0
22593680,ZENEME,earrings,2999,389.0,87.0,Onesize,"Orders above Rs. 649 (only on first purchase), 269, MYNTRA200, Rs. 120.0 off (check cart for final savings)",0.0,0
22593696,ZENEME,earrings,2799,839.0,70.0,Onesize,"Orders above Rs. 999 (only on first purchase), 587, MYNTRA300, Rs. 252.0 off (check cart for final savings)",0.0,0
21604464,Inddus,ethnic-dresses,6299,2645.0,58.0,"XS, S, M, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 2245, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.3,7
21990058,Rustorange,ethnic-dresses,3299,1484.0,55.0,"XS, S, M, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 1088, MYNTRA400, Rs. 396.0 off (check cart for final savings)",5.0,2
21992820,PANIT,ethnic-dresses,7999,2319.0,71.0,"S, M, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 1919, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.4,14
15741084,Ashnaina,ethnic-dresses,1799,629.0,65.0,"S, M, L, XL, XXL","Orders above Rs. 649 (only on first purchase), 435, MYNTRA200, Rs. 194.0 off (check cart for final savings)",3.2,6
15741088,Ashnaina,ethnic-dresses,1799,593.0,67.0,"S, M, L, XL, XXL","Orders above Rs. 649 (only on first purchase), 410, MYNTRA200, Rs. 183.0 off (check cart for final savings)",4.1,88
15788632,AURELIA,ethnic-dresses,2499,1380.0,44.0,"XS, S, M, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 1012, MYNTRA400, Rs. 368.0 off (check cart for final savings)",4.2,14
15749780,W,ethnic-dresses,3999,1599.0,60.0,"XS, S, M, M/L, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 1199, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.3,23
16197802,Vishudh,ethnic-dresses,3049,853.0,60.0,"S, M, L, XL, XXL","Orders above Rs. 999 (only on first purchase), 597, MYNTRA300, Rs. 256.0 off (check cart for final savings)",3.9,609
19197596,W,ethnic-dresses,2799,1420.0,49.0,"XS, S, M, M/L, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 1041, MYNTRA400, Rs. 379.0 off (check cart for final savings)",3.9,10
18922226,Ahalyaa,ethnic-dresses,4300,1591.0,63.0,"S, M, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 1191, MYNTRA400, Rs. 400.0 off (check cart for final savings)",2.8,8
22411344,Juniper,ethnic-dresses,4149,1037.0,75.0,"S, M, L, XL, XXL","Orders above Rs. 999 (only on first purchase), 737, MYNTRA300, Rs. 300.0 off (check cart for final savings)",3.9,11
19990734,VASTRAMAY,ethnic-dresses,2499,974.0,61.0,"2-3Y, 3-4Y, 4-5Y, 5-6Y, 6-7Y, 7-8Y, 8-9Y, 9-10Y, 10-11Y, 11-12Y, 12-13Y","Orders above Rs. 999 (only on first purchase), 682, MYNTRA300, Rs. 292.0 off (check cart for final savings)",4.7,9
10127829,Geroo Jaipur,ethnic-dresses,2499,999.0,60.0,"XS, S, M, L, XL","Orders above Rs. 999 (only on first purchase), 699, MYNTRA300, Rs. 300.0 off (check cart for final savings)",3.8,6
10132319,Karmic Vision,ethnic-dresses,4999,2349.0,53.0,"S, M, L, XL","Orders above Rs. 1499 (only on first purchase), 1949, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.9,12
13404948,YASH GALLERY,ethnic-dresses,3899,935.0,76.0,"S, M, L, XL, XXL","Orders above Rs. 999 (only on first purchase), 654, MYNTRA300, Rs. 281.0 off (check cart for final savings)",4.1,67
12994772,Souchii,ethnic-dresses,1999,1059.0,47.0,"S, M, L, XL, XXL","Orders above Rs. 999 (only on first purchase), 759, MYNTRA300, Rs. 300.0 off (check cart for final savings)",3.9,10
13355452,Rangriti,ethnic-dresses,1299,1299.0,35.0,"S, M, L, XL","Orders above Rs. 1499 (only on first purchase), 952, MYNTRA400, Rs. 347.0 off (check cart for final savings)",4.4,33
13405888,Saanjh,ethnic-dresses,1969,787.0,62.0,"XS, S, M, L, XL, XXL","Orders above Rs. 999 (only on first purchase), 551, MYNTRA300, Rs. 236.0 off (check cart for final savings)",4.0,7
22603284,JAIPURI COLLECTION,ethnic-dresses,2899,840.0,71.0,"M, L, XL, XXL","Orders above Rs. 999 (only on first purchase), 588, MYNTRA300, Rs. 252.0 off (check cart for final savings)",3.9,10
22583702,Mialo fashion,ethnic-dresses,2999,659.0,78.0,"S, M, L, XL, XXL","Orders above Rs. 649 (only on first purchase), 459, MYNTRA200, Rs. 200.0 off (check cart for final savings)",2.7,9
15787112,Mamaearth,face-moisturisers,319,280.0,12.0,75-100 ML,"Orders above Rs. 649 (only on first purchase), 194, MYNTRA200, Rs. 86.0 off (check cart for final savings)",4.3,903
10075857,Organic Harvest,face-moisturisers,845,676.0,20.0,35-50 ML,"Orders above Rs. 999 (only on first purchase), 473, MYNTRA300, Rs. 203.0 off (check cart for final savings)",3.7,9
12926546,natural vibes,face-wash-and-cleanser,449,426.0,5.0,125-150 ML,"Orders above Rs. 649 (only on first purchase), 295, MYNTRA200, Rs. 131.0 off (check cart for final savings)",4.8,9
18299664,Bata,flats,1199,959.0,20.0,"35, 36, 37, 38, 39, 40, 41","Orders above Rs. 999 (only on first purchase), 671, MYNTRA300, Rs. 288.0 off (check cart for final savings)",3.8,75
19974396,FORVELA,flats,999,449.0,55.0,"37, 38, 39, 40, 41","Orders above Rs. 649 (only on first purchase), 311, MYNTRA200, Rs. 138.0 off (check cart for final savings)",3.9,46
16704788,Birkenstock,flats,4990,4990.0,56.0,"2.5, 3.5, 4.5, 5, 5.5, 7, 7.5, 8, 9, 9.5, 10.5, 11.5","Orders above Rs. 1499 (only on first purchase), 4590, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.5,12
21888172,Brauch,flats,1499,599.0,60.0,"36, 37, 38, 39, 40, 41","Orders above Rs. 649 (only on first purchase), 414, MYNTRA200, Rs. 185.0 off (check cart for final savings)",4.0,10
21735080,Birkenstock,flats,6990,6990.0,56.0,"35, 36, 37, 38, 39, 40, 41, 42, 43","Orders above Rs. 1499 (only on first purchase), 6590, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.5,11
21735014,Birkenstock,flats,9490,9490.0,56.0,"35, 36, 37, 38, 39, 40, 41, 42, 43","Orders above Rs. 1499 (only on first purchase), 9090, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.8,5
21928414,Clarks,flats,3499,3499.0,56.0,"35.5, 37, 38, 39.5, 41, 42","Orders above Rs. 1499 (only on first purchase), 3099, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.0,11
21866528,SAPATOS,flats,999,599.0,40.0,"36, 37, 38, 39, 40, 41","Orders above Rs. 649 (only on first purchase), 414, MYNTRA200, Rs. 185.0 off (check cart for final savings)",0.0,0
18638536,CODE by Lifestyle,flats,1499,1499.0,50.0,"36, 37, 38, 39, 40, 41",No best offer available,4.0,20
13596626,Anouk,flats,2299,2299.0,56.0,"36, 37, 38, 39, 40, 41",No best offer available,4.3,44
13533588,Padvesh,flats,899,899.0,45.0,"38, 39, 40, 41, 42",No best offer available,3.9,30
22413952,Styli,flats,1599,783.0,51.0,"36, 37, 38, 39, 40, 41","Orders above Rs. 999 (only on first purchase), 548, MYNTRA300, Rs. 235.0 off (check cart for final savings)",0.0,0
21205620,Tommy Hilfiger,flip-flops,2599,1559.0,30.0,"3.5, 4, 5, 6, 6.5","Orders above Rs. 1499 (only on first purchase), 1159, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.3,8
21497394,Puma,flip-flops,999,499.0,50.0,"3, 4, 5, 6, 7, 8, 9, 10, 11","Orders above Rs. 749 (only on first purchase), 332, TOPBRANDOFFER, Rs. 167.0 off (check cart for final savings)",4.1,52
18489598,Campus,flip-flops,449,359.0,20.0,"6, 7, 8, 9, 10","Orders above Rs. 449 (only on first purchase), 239, TOPBRANDOFFER, Rs. 120.0 off (check cart for final savings)",3.1,9
18521180,Reebok,flip-flops,1999,999.0,50.0,"4, 5, 6, 7","Orders above Rs. 999 (only on first purchase), 699, MYNTRA300, Rs. 300.0 off (check cart for final savings)",4.5,75
18504724,Bata,flip-flops,999,449.0,55.0,"5, 6, 7, 8, 9, 10, 11","Orders above Rs. 649 (only on first purchase), 311, MYNTRA200, Rs. 138.0 off (check cart for final savings)",3.5,48
20124616,Duke,flip-flops,399,259.0,35.0,"6, 7, 8, 9, 10, 11","Orders above Rs. 649 (only on first purchase), 179, MYNTRA200, Rs. 80.0 off (check cart for final savings)",4.3,20
19790160,toothless,flip-flops,499,199.0,60.0,"2-2.5Y, 2.5-3Y, 3-3.5Y, 4-4.5Y, 4.5-5Y, 5-5.5Y","Orders above Rs. 399 (only on first purchase), 149, MYNTRA100, Rs. 50.0 off (check cart for final savings)",4.1,15
18598106,Ginger by Lifestyle,flip-flops,499,499.0,40.0,"3, 4, 5, 6, 7, 8",No best offer available,4.4,45
13579258,HIGHLANDER,flip-flops,798,798.0,30.0,"6, 7, 8, 9, 10, 11",No best offer available,3.8,83
16168398,Bata,flip-flops,599,449.0,25.0,"2, 3, 4, 5, 6, 7, 8","Orders above Rs. 649 (only on first purchase), 311, MYNTRA200, Rs. 138.0 off (check cart for final savings)",4.1,38
15134218,Paragon,flip-flops,599,329.0,45.0,"6, 7, 8, 9, 10","Orders above Rs. 649 (only on first purchase), 228, MYNTRA200, Rs. 101.0 off (check cart for final savings)",4.0,66
19256318,Lil Lollipop,flip-flops,1390,973.0,30.0,"2-3Y, 3-4Y, 4-5Y, 5-6Y, 6-7Y, 7-7.5Y, 7.5-8Y, 8-9Y","Orders above Rs. 999 (only on first purchase), 681, MYNTRA300, Rs. 292.0 off (check cart for final savings)",0.0,0
13639590,U.S. Polo Assn.,flip-flops,1499,749.0,50.0,"6, 7, 8, 9, 10, 11","Orders above Rs. 999 (only on first purchase), 524, MYNTRA300, Rs. 225.0 off (check cart for final savings)",3.5,4
21431930,yoho,flip-flops,1499,554.0,63.0,"6, 7, 8, 9, 10, 11","Orders above Rs. 649 (only on first purchase), 383, MYNTRA200, Rs. 171.0 off (check cart for final savings)",4.0,24
21597086,Paragon,flip-flops,799,439.0,45.0,"4, 5, 6, 7, 8","Orders above Rs. 649 (only on first purchase), 304, MYNTRA200, Rs. 135.0 off (check cart for final savings)",3.0,12
13374246,Saral Home,floor-mats--dhurries,1999,999.0,50.0,Onesize,"Orders above Rs. 999 (only on first purchase), 699, MYNTRA300, Rs. 300.0 off (check cart for final savings)",0.0,0
13374206,Saral Home,floor-mats--dhurries,1199,659.0,45.0,Onesize,"Orders above Rs. 649 (only on first purchase), 459, MYNTRA200, Rs. 200.0 off (check cart for final savings)",3.4,7
13374286,Saral Home,floor-mats--dhurries,1999,1459.0,27.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 1070, MYNTRA400, Rs. 389.0 off (check cart for final savings)",4.7,7
13374306,Saral Home,floor-mats--dhurries,1999,999.0,50.0,Onesize,"Orders above Rs. 999 (only on first purchase), 699, MYNTRA300, Rs. 300.0 off (check cart for final savings)",0.0,0
13374334,Saral Home,floor-mats--dhurries,1999,1459.0,27.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 1070, MYNTRA400, Rs. 389.0 off (check cart for final savings)",4.4,5
1848495,Teakwood Leathers,formal-shoes,10199,4079.0,60.0,"6, 7, 8, 9, 10","Orders above Rs. 1499 (only on first purchase), 3679, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.5,25
21850100,FAUSTO,formal-shoes,999,989.0,1.0,"6, 7, 8, 9, 10, 11","Orders above Rs. 999 (only on first purchase), 692, MYNTRA300, Rs. 297.0 off (check cart for final savings)",0.0,0
19778366,EZOK,formal-shoes,4299,2837.0,34.0,"6, 7, 8, 9, 10","Orders above Rs. 1499 (only on first purchase), 2437, MYNTRA400, Rs. 400.0 off (check cart for final savings)",0.0,0
21869550,San Frissco,formal-shoes,7995,2958.0,63.0,"6, 7, 8, 9, 10, 11","Orders above Rs. 1499 (only on first purchase), 2558, MYNTRA400, Rs. 400.0 off (check cart for final savings)",0.0,0
